-------------------- OFFSET 0 --------------------
id=0x0067 flags=0x0052 extra=0x005C sprite=82
id=0x0060 flags=0x0052 extra=0x0064 sprite=82
id=0x0068 flags=0x0052 extra=0x005D sprite=82
id=0x0061 flags=0x0052 extra=0x0065 sprite=82
id=0x0069 flags=0x0052 extra=0xB10A sprite=193
id=0x04F0 flags=0x005A extra=0x0053 sprite=94
id=0x0053 flags=0x0062 extra=0x0053 sprite=102
id=0x0053 flags=0x005B extra=0x0053 sprite=95
id=0x0053 flags=0x0063 extra=0x0053 sprite=103
id=0x0053 flags=0x005C extra=0x0053 sprite=96
id=0x0053 flags=0x0064 extra=0x0053 sprite=104
id=0x0053 flags=0x005D extra=0x0053 sprite=97
id=0x0053 flags=0x0065 extra=0x0053 sprite=105
id=0x0053 flags=0xB20A extra=0x00C1 sprite=160
id=0x0076 flags=0x0079 extra=0x007C sprite=119
id=0x007A flags=0x007D extra=0x0078 sprite=123
id=0x0024 flags=0x0055 extra=0xB40A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=86
id=0xB60A flags=0x00C1 extra=0x0400 sprite=36
id=0x0024 flags=0x004F extra=0xB80A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=76
id=0xBA0A flags=0x00C1 extra=0x0400 sprite=36
id=0x0024 flags=0x0050 extra=0xBC0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=82
id=0xBE0A flags=0x00C1 extra=0x0400 sprite=36
id=0x0053 flags=0x000C extra=0x00C1 sprite=0
id=0x0028 flags=0x010C extra=0x00C1 sprite=0
id=0x002A flags=0x020C extra=0x00C1 sprite=0
id=0x001E flags=0x030C extra=0x00C1 sprite=0
id=0x0000 flags=0x040C extra=0x00C1 sprite=0
id=0x0000 flags=0x050C extra=0x00C1 sprite=0
id=0x0000 flags=0x060C extra=0x00C1 sprite=0
id=0x0000 flags=0x070C extra=0x00C1 sprite=0
id=0x0000 flags=0x080C extra=0x00C1 sprite=0
id=0x0000 flags=0x090C extra=0x00C1 sprite=0
id=0x0000 flags=0x0A0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0B0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0C0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0D0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0E0C extra=0x00C1 sprite=0
id=0x0000 flags=0x0F0C extra=0x00C1 sprite=0
id=0x0000 flags=0x100C extra=0x00C1 sprite=0
id=0x0000 flags=0x110C extra=0x00C1 sprite=0
id=0x0000 flags=0x120C extra=0x00C1 sprite=0
id=0x0000 flags=0x130C extra=0x00C1 sprite=0
id=0x0000 flags=0x140C extra=0x00C1 sprite=0
id=0x0000 flags=0x150C extra=0x00C1 sprite=0
id=0x0000 flags=0x160C extra=0x00C1 sprite=0
id=0x0000 flags=0x170C extra=0x00C1 sprite=0
id=0x0000 flags=0x180C extra=0x00C1 sprite=0
id=0x0000 flags=0x190C extra=0x00C1 sprite=0
id=0x0000 flags=0x1A0C extra=0x00C1 sprite=0
id=0x0000 flags=0x1B0C extra=0x00C1 sprite=0
id=0x0000 flags=0x1C0C extra=0x00C1 sprite=0
id=0x0030 flags=0x000E extra=0x00E1 sprite=112
id=0x006A flags=0x006E extra=0x006B sprite=111
id=0x006C flags=0x0070 extra=0x006D sprite=113
id=0x010E flags=0x00E1 extra=0x0000 sprite=0
id=0x020E flags=0x00E1 extra=0x0000 sprite=0
id=0x030E flags=0x00C1 extra=0x00A0 sprite=127
id=0x0082 flags=0x0085 extra=0x0080 sprite=131
id=0x0086 flags=0x0081 extra=0x0084 sprite=135
id=0x040E flags=0x00C1 extra=0x0000 sprite=0
id=0x050E flags=0x00C1 extra=0x0000 sprite=0
id=0x060E flags=0x00C1 extra=0x0000 sprite=0
id=0x070E flags=0x00C1 extra=0x0000 sprite=0
id=0x080E flags=0x00C1 extra=0x0000 sprite=0
id=0x090E flags=0x00C1 extra=0x0000 sprite=0
id=0x0A0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0B0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0C0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0D0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0E0E flags=0x00C1 extra=0x0000 sprite=0
id=0x0F0E flags=0x00C1 extra=0x0000 sprite=0
id=0x100E flags=0x00C1 extra=0x0000 sprite=0
id=0x110E flags=0x00C1 extra=0x0000 sprite=0
id=0x120E flags=0x00C1 extra=0x0000 sprite=0
id=0x130E flags=0x00C1 extra=0x0000 sprite=0
id=0x140E flags=0x00C1 extra=0x0000 sprite=0
id=0x150E flags=0x00C1 extra=0x0000 sprite=0
id=0x160E flags=0x00C1 extra=0x0000 sprite=0
id=0x170E flags=0x00C1 extra=0x0000 sprite=0
id=0x180E flags=0x00C1 extra=0x0000 sprite=0
id=0x190E flags=0x00C1 extra=0x0000 sprite=0
id=0x1A0E flags=0x00C1 extra=0x0000 sprite=0
id=0x1B0E flags=0x00C1 extra=0x0000 sprite=0
id=0x1C0E flags=0x00C1 extra=0x0000 sprite=0
id=0x1D0E flags=0x00C1 extra=0x0000 sprite=0
id=0x1E0E flags=0x00E1 extra=0x0000 sprite=0
id=0x1F0E flags=0x00E1 extra=0x0000 sprite=0
id=0x200E flags=0x00E1 extra=0x0000 sprite=0
id=0x210E flags=0x00E1 extra=0x0000 sprite=0
id=0x220E flags=0x00E1 extra=0x0000 sprite=0
id=0x230E flags=0x00E1 extra=0x0000 sprite=0
id=0x240E flags=0x00E1 extra=0x0000 sprite=0
id=0x250E flags=0x00E1 extra=0x0000 sprite=0
id=0x260E flags=0x00E1 extra=0x0000 sprite=0
id=0x270E flags=0x00E1 extra=0x0000 sprite=0
id=0x280E flags=0x00E1 extra=0x0000 sprite=0
id=0x290E flags=0x00E1 extra=0x0000 sprite=0
id=0x2A0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2B0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2C0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2D0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2E0E flags=0x00E1 extra=0x0000 sprite=0
id=0x2F0E flags=0x00E1 extra=0x0000 sprite=0
id=0x300E flags=0x00E1 extra=0x0000 sprite=0
id=0x310E flags=0x00E1 extra=0x0000 sprite=0
id=0x320E flags=0x00E1 extra=0x0000 sprite=0
id=0x330E flags=0x00E1 extra=0x0000 sprite=0
id=0x340E flags=0x00E1 extra=0x0000 sprite=0
id=0x350E flags=0x00E1 extra=0x0000 sprite=0
id=0x360E flags=0x00C1 extra=0x0000 sprite=0
id=0x370E flags=0x00C1 extra=0x0000 sprite=0
id=0x380E flags=0x00C1 extra=0x0000 sprite=0
id=0x390E flags=0x00C1 extra=0x0000 sprite=0
id=0x3A0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3B0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3C0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3D0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3E0E flags=0x00C1 extra=0x0000 sprite=0
id=0x3F0E flags=0x00C1 extra=0x0000 sprite=0
id=0x400E flags=0x00C1 extra=0x0000 sprite=0
id=0x410E flags=0x00C1 extra=0x0000 sprite=0
id=0x420E flags=0x00C1 extra=0x0000 sprite=0
id=0x430E flags=0x00C1 extra=0x0000 sprite=0
id=0x440E flags=0x00C1 extra=0x0000 sprite=0
id=0x450E flags=0x00C1 extra=0x0000 sprite=0
id=0x460E flags=0x00C1 extra=0x0000 sprite=0
id=0x470E flags=0x00C1 extra=0x0000 sprite=0
id=0x480E flags=0x00C1 extra=0x0000 sprite=0
id=0x490E flags=0x00C1 extra=0x0000 sprite=0
id=0x4A0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4B0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4C0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4D0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4E0E flags=0x00C1 extra=0x0000 sprite=0
id=0x4F0E flags=0x00C1 extra=0x0000 sprite=0
id=0x500E flags=0x00C1 extra=0x0000 sprite=0
id=0x510E flags=0x00C1 extra=0x0000 sprite=0
id=0x520E flags=0x00C1 extra=0x0000 sprite=0
id=0x530E flags=0x00C1 extra=0x0000 sprite=0
id=0x540E flags=0x00C1 extra=0x0000 sprite=0
id=0x550E flags=0x00C1 extra=0x0000 sprite=0
id=0x560E flags=0x00C1 extra=0x0000 sprite=0
id=0x570E flags=0x00C1 extra=0x0000 sprite=0
id=0x580E flags=0x00C1 extra=0x0000 sprite=0
id=0x590E flags=0x00C1 extra=0x0000 sprite=0
id=0x5A0E flags=0x00E1 extra=0x0470 sprite=106
id=0x0055 flags=0x006E extra=0x0055 sprite=107
id=0x0055 flags=0x006F extra=0x0055 sprite=108
id=0x0055 flags=0x0070 extra=0x0055 sprite=109
id=0x00C1 flags=0x0470 extra=0x006A sprite=84
id=0x006E flags=0x0054 extra=0x006B sprite=84
id=0x006F flags=0x0054 extra=0x006C sprite=84
id=0x0070 flags=0x0054 extra=0x006D sprite=84
id=0x0071 flags=0x0054 extra=0x5C0E sprite=225
id=0x0470 flags=0x006A extra=0x0056 sprite=110
id=0x0056 flags=0x006B extra=0x0056 sprite=111
id=0x0056 flags=0x006C extra=0x0056 sprite=112
id=0x0056 flags=0x006D extra=0x0056 sprite=113
id=0x006A flags=0x0057 extra=0x006E sprite=87
id=0x006B flags=0x0057 extra=0x006F sprite=87
id=0x006C flags=0x0057 extra=0x0070 sprite=87
id=0x006D flags=0x0057 extra=0x0071 sprite=87
id=0x5E0E flags=0x00E1 extra=0x0470 sprite=106
id=0x004F flags=0x006E extra=0x004F sprite=107
id=0x004F flags=0x006F extra=0x004F sprite=108
id=0x004F flags=0x0070 extra=0x004F sprite=109
id=0x00C1 flags=0x0470 extra=0x006A sprite=78
id=0x006E flags=0x004E extra=0x006B sprite=78
id=0x006F flags=0x004E extra=0x006C sprite=78
id=0x0070 flags=0x004E extra=0x006D sprite=78
id=0x0071 flags=0x004E extra=0x600E sprite=193
id=0x0470 flags=0x006A extra=0x004C sprite=110
id=0x004C flags=0x006B extra=0x004C sprite=111
id=0x004C flags=0x006C extra=0x004C sprite=112
id=0x004C flags=0x006D extra=0x004C sprite=113
id=0x006A flags=0x004D extra=0x006E sprite=77
id=0x006B flags=0x004D extra=0x006F sprite=77
id=0x006C flags=0x004D extra=0x0070 sprite=77
id=0x006D flags=0x004D extra=0x0071 sprite=77
id=0x620E flags=0x00E1 extra=0x0470 sprite=106
id=0x0050 flags=0x006E extra=0x0050 sprite=107
id=0x0050 flags=0x006F extra=0x0050 sprite=108
id=0x0050 flags=0x0070 extra=0x0050 sprite=109
id=0x00E1 flags=0x0470 extra=0x006A sprite=81
id=0x006E flags=0x0051 extra=0x006B sprite=81
id=0x006F flags=0x0051 extra=0x006C sprite=81
id=0x0070 flags=0x0051 extra=0x006D sprite=81
id=0x0071 flags=0x0051 extra=0x640E sprite=193
id=0x0470 flags=0x006A extra=0x0052 sprite=110
id=0x0052 flags=0x006B extra=0x0052 sprite=111
id=0x0052 flags=0x006C extra=0x0052 sprite=112
id=0x0052 flags=0x006D extra=0x0052 sprite=113
id=0x006A flags=0x0053 extra=0x006E sprite=83
id=0x006B flags=0x0053 extra=0x006F sprite=83
id=0x006C flags=0x0053 extra=0x0070 sprite=83
id=0x006D flags=0x0053 extra=0x0071 sprite=83
id=0x000F flags=0x00C1 extra=0x0000 sprite=0
id=0x010F flags=0x00C1 extra=0x0000 sprite=0
id=0x020F flags=0x00C1 extra=0x0000 sprite=0
id=0x030F flags=0x00C1 extra=0x0000 sprite=0
id=0x040F flags=0x00C1 extra=0x0000 sprite=0
id=0x050F flags=0x00C1 extra=0x0000 sprite=0
id=0x060F flags=0x00C1 extra=0x0000 sprite=0
id=0x070F flags=0x00C1 extra=0x0000 sprite=0
id=0x080F flags=0x00C1 extra=0x0000 sprite=0
id=0x090F flags=0x00C1 extra=0x0000 sprite=0
id=0x0A0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0B0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0C0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0D0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0E0F flags=0x00C1 extra=0x0000 sprite=0
id=0x0F0F flags=0x00C1 extra=0x0000 sprite=0
id=0x100F flags=0x00C1 extra=0x0000 sprite=0
id=0x110F flags=0x00C1 extra=0x0000 sprite=0
id=0x120F flags=0x00C1 extra=0x0000 sprite=0
id=0x130F flags=0x00C1 extra=0x0000 sprite=0
id=0x140F flags=0x00C1 extra=0x0000 sprite=0
id=0x150F flags=0x00C1 extra=0x0000 sprite=0
id=0x160F flags=0x00C1 extra=0x0000 sprite=0
id=0x170F flags=0x00C1 extra=0x0000 sprite=0
id=0x180F flags=0x00C1 extra=0x0000 sprite=0
id=0x190F flags=0x00C1 extra=0x0000 sprite=0
id=0x1A0F flags=0x00C1 extra=0x0000 sprite=0
id=0x1B0F flags=0x00C1 extra=0x0000 sprite=0
id=0x1C0F flags=0x00C1 extra=0x0000 sprite=0
id=0x1D0F flags=0x00C1 extra=0x0000 sprite=0
id=0x1E0F flags=0x00C1 extra=0x0000 sprite=0
id=0x1F0F flags=0x00C1 extra=0x0000 sprite=0
id=0x200F flags=0x00C1 extra=0x0000 sprite=0
id=0x210F flags=0x00C1 extra=0x0000 sprite=0
id=0x220F flags=0x00C1 extra=0x0000 sprite=0
id=0x230F flags=0x00C1 extra=0x0000 sprite=0
id=0x240F flags=0x00C1 extra=0x0000 sprite=0
id=0x250F flags=0x00C1 extra=0x0000 sprite=0
id=0x260F flags=0x00C1 extra=0x0000 sprite=0
id=0x270F flags=0x00C1 extra=0x0000 sprite=0
id=0x280F flags=0x00C1 extra=0x0000 sprite=0
id=0x290F flags=0x00C1 extra=0x0000 sprite=0
id=0x2A0F flags=0x00C1 extra=0x0000 sprite=0
id=0x2B0F flags=0x00C1 extra=0x0000 sprite=0
id=0x2C0F flags=0x00C1 extra=0x0000 sprite=0
id=0x2D0F flags=0x00C1 extra=0x0000 sprite=0
id=0x2E0F flags=0x00C1 extra=0x0000 sprite=0
id=0x2F0F flags=0x00C1 extra=0x0000 sprite=0
id=0x300F flags=0x00C1 extra=0x0000 sprite=0
id=0x310F flags=0x00C1 extra=0x0000 sprite=0
id=0x320F flags=0x00C1 extra=0x0000 sprite=0
id=0x330F flags=0x00C1 extra=0x0000 sprite=0
id=0x340F flags=0x00C1 extra=0x0000 sprite=0
id=0x350F flags=0x00C1 extra=0x0000 sprite=0
id=0x360F flags=0x00C1 extra=0x0000 sprite=0
id=0x370F flags=0x00C1 extra=0x0000 sprite=0
id=0x380F flags=0x00C1 extra=0x0000 sprite=0
id=0x0012 flags=0x00C1 extra=0x0000 sprite=0
id=0x0013 flags=0x00C1 extra=0x0000 sprite=208
id=0x0113 flags=0x00C1 extra=0x0000 sprite=209
id=0x0213 flags=0x00C1 extra=0x0000 sprite=210
id=0x0313 flags=0x00C1 extra=0x0000 sprite=211
id=0x0413 flags=0x00C1 extra=0x0000 sprite=212
id=0x0513 flags=0x00C1 extra=0x0000 sprite=213
id=0x0613 flags=0x00C1 extra=0x0000 sprite=214
id=0x0713 flags=0x00C1 extra=0x0000 sprite=215
id=0x0813 flags=0x00C1 extra=0x0000 sprite=216
id=0x0913 flags=0x00C1 extra=0x0000 sprite=217
id=0x0A13 flags=0x00C1 extra=0x0000 sprite=218
id=0x0B13 flags=0x00C1 extra=0x0000 sprite=219
id=0x0C13 flags=0x00C1 extra=0x0000 sprite=220
id=0x0D13 flags=0x00C1 extra=0x0000 sprite=221
id=0x0E13 flags=0x00C1 extra=0x0000 sprite=222
id=0x0F13 flags=0x00C1 extra=0x0000 sprite=223
id=0x1013 flags=0x00C1 extra=0x0000 sprite=224
id=0x1113 flags=0x00C1 extra=0x0000 sprite=225
id=0x1213 flags=0x00C1 extra=0x0000 sprite=226
id=0x1313 flags=0x00C1 extra=0x0000 sprite=227
id=0x1413 flags=0x00C1 extra=0x0000 sprite=228
id=0x1513 flags=0x00C1 extra=0x0000 sprite=229
id=0x1613 flags=0x00C1 extra=0x0000 sprite=230
id=0x1713 flags=0x00C1 extra=0x0000 sprite=231
id=0x1813 flags=0x00C1 extra=0x0000 sprite=232
id=0x1913 flags=0x00C1 extra=0x0000 sprite=233
id=0x1A13 flags=0x00C1 extra=0x0000 sprite=234
id=0x1B13 flags=0x00C1 extra=0x0000 sprite=235
id=0x1C13 flags=0x00C1 extra=0x0000 sprite=236
id=0x1D13 flags=0x00C1 extra=0x0000 sprite=237
id=0x1E13 flags=0x00C1 extra=0x0000 sprite=238
id=0x1F13 flags=0x00C1 extra=0x0000 sprite=239
id=0x2013 flags=0x00C1 extra=0x0000 sprite=240
id=0x2113 flags=0x00C1 extra=0x0000 sprite=241
id=0x2213 flags=0x00C1 extra=0x0000 sprite=242
id=0x2313 flags=0x00C1 extra=0x0000 sprite=243
id=0x2413 flags=0x00C1 extra=0x0000 sprite=244
id=0x2513 flags=0x00C1 extra=0x0000 sprite=245
id=0x2613 flags=0x00C1 extra=0x0000 sprite=246
id=0x2713 flags=0x00C1 extra=0x0000 sprite=247
id=0x2813 flags=0x00C1 extra=0x0000 sprite=248
id=0x2913 flags=0x00C1 extra=0x0000 sprite=249
id=0x2A13 flags=0x00C1 extra=0x0000 sprite=250
id=0x2B13 flags=0x00C1 extra=0x0000 sprite=251
id=0x2C13 flags=0x00C1 extra=0x0000 sprite=252
id=0x2D13 flags=0x00C1 extra=0x0000 sprite=253
id=0x2E13 flags=0x00C1 extra=0x0000 sprite=254
id=0x2F13 flags=0x00C1 extra=0x0000 sprite=255
id=0x3013 flags=0x00C1 extra=0x0000 sprite=256
id=0x3113 flags=0x00C1 extra=0x0000 sprite=257
id=0x3213 flags=0x00C1 extra=0x0000 sprite=258
id=0x3313 flags=0x00C1 extra=0x0000 sprite=271
id=0x3413 flags=0x00C1 extra=0x0000 sprite=272
id=0x3513 flags=0x00C1 extra=0x0000 sprite=273
id=0x3613 flags=0x00C1 extra=0x0000 sprite=274
id=0x3713 flags=0x00C1 extra=0x0000 sprite=275
id=0x3813 flags=0x00C1 extra=0x0000 sprite=276
id=0x3913 flags=0x00C1 extra=0x0000 sprite=277
id=0x3A13 flags=0x00C1 extra=0x0000 sprite=278
id=0x3B13 flags=0x00C1 extra=0x0000 sprite=279
id=0x0014 flags=0x03E2 extra=0x0300 sprite=25
id=0x0018 flags=0x0017 extra=0x0016 sprite=276
id=0x0BE2 flags=0x0300 extra=0x000D sprite=11
id=0x0300 flags=0x0015 extra=0x0013 sprite=20
id=0x000D flags=0x000B extra=0x000C sprite=10
id=0x0414 flags=0x03E2 extra=0x0300 sprite=29
id=0x03E2 flags=0x0300 extra=0x0019 sprite=24
id=0x0300 flags=0x001D extra=0x001B sprite=28
id=0x0019 flags=0x0018 extra=0x0017 sprite=22
id=0x0814 flags=0x03E2 extra=0x0300 sprite=29
id=0x03E2 flags=0x0300 extra=0x000D sprite=11
id=0x0300 flags=0x001D extra=0x001B sprite=28
id=0x003C flags=0x003A extra=0x003B sprite=57
id=0x1014 flags=0x0BE2 extra=0x0300 sprite=56
id=0x03E2 flags=0x0300 extra=0x0048 sprite=70
id=0x0300 flags=0x0038 extra=0x0036 sprite=55
id=0x0044 flags=0x0042 extra=0x0043 sprite=65
id=0x1414 flags=0x03E2 extra=0x0300 sprite=60
id=0x03E2 flags=0x0300 extra=0x0044 sprite=66
id=0x0300 flags=0x003C extra=0x003A sprite=59
id=0x0044 flags=0x0042 extra=0x0043 sprite=65
id=0x1814 flags=0x03E2 extra=0x0300 sprite=56
id=0x03E2 flags=0x0300 extra=0x0044 sprite=66
id=0x0043 flags=0x0041 extra=0x1E14 sprite=2
id=0x0000 flags=0x0000 extra=0x1F14 sprite=2
id=0x0000 flags=0x0000 extra=0x2014 sprite=2
id=0x0000 flags=0x0000 extra=0x2114 sprite=2
id=0x0000 flags=0x0000 extra=0x2214 sprite=2
id=0x0000 flags=0x0000 extra=0x2314 sprite=2
id=0x0000 flags=0x0000 extra=0x2414 sprite=2
id=0x0000 flags=0x0000 extra=0x2514 sprite=2
id=0x0000 flags=0x0000 extra=0x2614 sprite=2
id=0x0000 flags=0x0000 extra=0x2714 sprite=2
id=0x0000 flags=0x0000 extra=0x2814 sprite=2
id=0x0000 flags=0x0000 extra=0x2914 sprite=2
id=0x0000 flags=0x0000 extra=0x2A14 sprite=2
id=0x0000 flags=0x0000 extra=0x2B14 sprite=2
id=0x0000 flags=0x0000 extra=0x2C14 sprite=2
id=0x0000 flags=0x0000 extra=0x2D14 sprite=2
id=0x0000 flags=0x0000 extra=0x2E14 sprite=2
id=0x0000 flags=0x0000 extra=0x2F14 sprite=2
id=0x0000 flags=0x0000 extra=0x3014 sprite=2
id=0x0000 flags=0x0000 extra=0x3114 sprite=2
id=0x0000 flags=0x0000 extra=0x3214 sprite=2
id=0x0000 flags=0x0000 extra=0x3314 sprite=2
id=0x0000 flags=0x0000 extra=0x3414 sprite=2
id=0x0000 flags=0x0000 extra=0x3514 sprite=2
id=0x0000 flags=0x0000 extra=0x3614 sprite=2
id=0x0000 flags=0x0000 extra=0x3714 sprite=2
id=0x0000 flags=0x0000 extra=0x3814 sprite=2
id=0x0000 flags=0x0000 extra=0x3914 sprite=2
id=0x0000 flags=0x0000 extra=0x3A14 sprite=2
id=0x0000 flags=0x0000 extra=0x3B14 sprite=2
id=0x0000 flags=0x0000 extra=0x3C14 sprite=2
id=0x0000 flags=0x0000 extra=0x3D14 sprite=2
id=0x0000 flags=0x0000 extra=0x3E14 sprite=2
id=0x0000 flags=0x0000 extra=0x3F14 sprite=2
id=0x0000 flags=0x0000 extra=0x4014 sprite=2
id=0x0000 flags=0x0000 extra=0x4114 sprite=2
id=0x0000 flags=0x0000 extra=0x4214 sprite=2
id=0x0000 flags=0x0000 extra=0x4314 sprite=2
id=0x0000 flags=0x0000 extra=0x4414 sprite=2
id=0x0000 flags=0x0000 extra=0x4514 sprite=2
id=0x0000 flags=0x0000 extra=0x4614 sprite=2
id=0x0000 flags=0x0000 extra=0x4714 sprite=2
id=0x0000 flags=0x0000 extra=0x4814 sprite=2
id=0x0000 flags=0x0000 extra=0x4914 sprite=2
id=0x0000 flags=0x0000 extra=0x4A14 sprite=2
id=0x0000 flags=0x0000 extra=0x4B14 sprite=2
id=0x0000 flags=0x0000 extra=0x4C14 sprite=2
id=0x0000 flags=0x0000 extra=0x4D14 sprite=2
id=0x0000 flags=0x0000 extra=0x4E14 sprite=2
id=0x0000 flags=0x0000 extra=0x4F14 sprite=2
id=0x0000 flags=0x0000 extra=0x5014 sprite=2
id=0x0000 flags=0x0000 extra=0x5114 sprite=2
id=0x0000 flags=0x0000 extra=0x5214 sprite=2
id=0x0000 flags=0x0000 extra=0x5314 sprite=2
id=0x0000 flags=0x0000 extra=0x5414 sprite=2
id=0x0000 flags=0x0000 extra=0x5514 sprite=2
id=0x0000 flags=0x0000 extra=0x5614 sprite=2
id=0x0000 flags=0x0000 extra=0x5714 sprite=2
id=0x0000 flags=0x0000 extra=0x5814 sprite=2
id=0x0000 flags=0x0000 extra=0x5914 sprite=2
id=0x0000 flags=0x0000 extra=0x5A14 sprite=2
id=0x0000 flags=0x0000 extra=0x5B14 sprite=2
id=0x0000 flags=0x0000 extra=0x5C14 sprite=2
id=0x0000 flags=0x0000 extra=0x5D14 sprite=2
id=0x0000 flags=0x0000 extra=0x5E14 sprite=2
id=0x0000 flags=0x0000 extra=0x5F14 sprite=2
id=0x0000 flags=0x0000 extra=0x6014 sprite=2
id=0x0000 flags=0x0000 extra=0x6114 sprite=2
id=0x0000 flags=0x0000 extra=0x6214 sprite=2
id=0x0000 flags=0x0000 extra=0x6314 sprite=2
id=0x0000 flags=0x0000 extra=0x6414 sprite=2
id=0x0000 flags=0x0000 extra=0x6514 sprite=2
id=0x0000 flags=0x0000 extra=0x6614 sprite=2
id=0x0000 flags=0x0000 extra=0x6714 sprite=2
id=0x0000 flags=0x0000 extra=0x6814 sprite=2
id=0x0000 flags=0x0000 extra=0x6914 sprite=2
id=0x0000 flags=0x0000 extra=0x6A14 sprite=2
id=0x0000 flags=0x0000 extra=0x6B14 sprite=2
id=0x0000 flags=0x0000 extra=0x6C14 sprite=2
id=0x0000 flags=0x0000 extra=0x6D14 sprite=2
id=0x0000 flags=0x0000 extra=0x6E14 sprite=2
id=0x0000 flags=0x0000 extra=0x6F14 sprite=2
id=0x0000 flags=0x0000 extra=0x7014 sprite=2
id=0x0000 flags=0x0000 extra=0x7114 sprite=2
id=0x0000 flags=0x0000 extra=0x7214 sprite=2
id=0x0000 flags=0x0000 extra=0x7314 sprite=2
id=0x0000 flags=0x0000 extra=0x7414 sprite=2
id=0x0000 flags=0x0000 extra=0x7514 sprite=2
id=0x0000 flags=0x0000 extra=0x7614 sprite=2
id=0x0000 flags=0x0000 extra=0x7714 sprite=2
id=0x0000 flags=0x0000 extra=0x7814 sprite=2
id=0x0000 flags=0x0000 extra=0x7914 sprite=2
id=0x0000 flags=0x0000 extra=0x7A14 sprite=2
id=0x0000 flags=0x0000 extra=0x7B14 sprite=2
id=0x0000 flags=0x0000 extra=0x7C14 sprite=2
id=0x0000 flags=0x0000 extra=0x7D14 sprite=2
id=0x0000 flags=0x0000 extra=0x7E14 sprite=2
id=0x0000 flags=0x0000 extra=0x7F14 sprite=2
id=0x0000 flags=0x0000 extra=0x8014 sprite=2
id=0x0000 flags=0x0000 extra=0x8114 sprite=2
id=0x0000 flags=0x0000 extra=0x8214 sprite=2
id=0x0000 flags=0x0000 extra=0x8314 sprite=2
id=0x0000 flags=0x0000 extra=0x8414 sprite=2
id=0x0000 flags=0x0000 extra=0x8514 sprite=2
id=0x0000 flags=0x0000 extra=0x8614 sprite=2
id=0x0000 flags=0x0000 extra=0x8714 sprite=2
id=0x0000 flags=0x0000 extra=0x8814 sprite=2
id=0x0000 flags=0x0000 extra=0x8914 sprite=2
id=0x0000 flags=0x0000 extra=0x8A14 sprite=2
id=0x0000 flags=0x0000 extra=0x8B14 sprite=2
id=0x0000 flags=0x0000 extra=0x8C14 sprite=2
id=0x0000 flags=0x0000 extra=0x8D14 sprite=2
id=0x0000 flags=0x0000 extra=0x8E14 sprite=2
id=0x0000 flags=0x0000 extra=0x8F14 sprite=2
id=0x0000 flags=0x0000 extra=0x9014 sprite=2
id=0x0000 flags=0x0000 extra=0x9114 sprite=2
id=0x0000 flags=0x0000 extra=0x9214 sprite=2
id=0x0000 flags=0x0000 extra=0x9314 sprite=2
id=0x0000 flags=0x0000 extra=0x9414 sprite=2
id=0x0000 flags=0x0000 extra=0x9514 sprite=2
id=0x0000 flags=0x0000 extra=0x9614 sprite=2
id=0x0000 flags=0x0000 extra=0x9714 sprite=2
id=0x0000 flags=0x0000 extra=0x9814 sprite=2
id=0x0000 flags=0x0000 extra=0x9914 sprite=2
id=0x0000 flags=0x0000 extra=0x9A14 sprite=2
id=0x0000 flags=0x0000 extra=0x9B14 sprite=2
id=0x0000 flags=0x0000 extra=0x9C14 sprite=2
id=0x0000 flags=0x0000 extra=0x9D14 sprite=2
id=0x0000 flags=0x0000 extra=0x9E14 sprite=2
id=0x0000 flags=0x0000 extra=0x9F14 sprite=2
id=0x0000 flags=0x0000 extra=0xA014 sprite=2
id=0x0000 flags=0x0000 extra=0xA114 sprite=2
id=0x0000 flags=0x0000 extra=0xA214 sprite=2
id=0x0000 flags=0x0000 extra=0xA314 sprite=2
id=0x0000 flags=0x0000 extra=0xA414 sprite=2
id=0x0000 flags=0x0000 extra=0xA514 sprite=2
